"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-12","10.29",,,"0.00",,"0.0","0.0","58","71","46",,"  220","  240","21.0","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-13","5.14",,,"0.00",,"0.0","0.0","63","78","52",,"   60","   80","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-14","6.49",,,"0.00",,"0.0","0.0","58","63","46",,"   60","   70","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-15","5.59",,,"0.00",,"0.0","0.0","54","69","43",,"  110","  110","15.0","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-16","5.37",,,"0.00",,"0.0","0.0","54","54","50",,"  150","   80","10.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-17","7.38",,,"0.00",,"0.0","0.0","54","64","49",,"  220","  210","16.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-18","8.95",,,"0.00",,"0.0","0.0","65","75","43",,"  320","  330","17.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-19","4.47",,,"0.00",,"0.0","0.0","53","66","34",,"  130","   80","10.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-20","5.37",,,"0.09",,"0.0","0.0","56","62","51",,"  140","  160","18.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-21","5.14",,,"0.99",,"0.0","0.0","55","57","53",,"   60","   70","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-22","8.50",,,"0.74",,"0.0","0.0","57","64","54",,"  100","   70","25.1","35.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-23","7.16",,,"1.18",,"0.0","0.0","53","56","46",,"  220","  220","25.9","33.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-24","6.49",,,"0.00",,"0.0","0.0","52","66","40",,"  290","  280","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-25","7.61",,,"0.00",,"0.0","0.0","52","74","35",,"  210","  210","21.9","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-26","12.08",,,"0.01",,"0.0","0.0","61","67","39",,"  290","  290","28.0","38.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-27","6.93",,,"0.00",,"0.0","0.0","42","52","28",,"  290","  270","18.1","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-28","7.61",,,"0.00",,"0.0","0.0","38","52","27",,"  230","  230","19.9","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-29","10.07",,,"0.00",,"0.0","0.0","43","54","33",,"  230","  220","23.0","33.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-30","6.04",,,"0.00",,"0.0","0.0","40","50","27",,"  270","  260","19.9","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-01-31","9.62",,,"0.00",,"0.0","0.0","48","70","34",,"  230","  230","21.9","27.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-01","10.51",,,"0.00",,"0.0","0.0","58","73","49",,"  210","  220","23.9","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-02","3.80",,,"0.00",,"0.0","0.0","57","67","46",,"  240","   80","12.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-03","7.83",,,"0.04",,"0.0","0.0","48","54","34",,"  350","  350","18.1","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-04","6.93",,,"0.00",,"0.0","0.0","35","45","24",,"   40","   60","12.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-05","6.93",,,"0.00",,"0.0","0.0","42","62","29",,"  270","  270","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-06","5.82",,,"0.00",,"0.0","0.0","50","68","31",,"  180","  180","16.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-07","9.62",,,"0.04",,"0.0","0.0","60","73","48",,"  190","  210","21.9","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-08","5.82",,,"0.46",,"0.0","0.0","58","66","50",,"  210","  170","15.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-09","13.42",,,"0.11",,"0.0","0.0","53","61","29",,"  290","  290","29.1","38.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-10","8.28",,,"0.00",,"0.0","0.0","38","53","27",,"  220","  220","21.0","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-11","11.86",,,"0.00",,"0.0","0.0","56","77","46",,"  220","  220","21.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-12","11.41",,,"0.00",,"0.0","0.0","68","80","59",,"  310","  300","21.0","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-13","8.50",,,"0.00",,"0.0","0.0","59","64","36",,"  330","  330","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-14","4.92",,,"0.00",,"0.0","0.0","49","66","29",,"  210","  240","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-15","8.05",,,"0.46",,"0.0","0.0","54","61","42",,"  300","  320","21.9","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-16","6.93",,,"0.00",,"0.0","0.0","45","58","32",,"  320","  310","23.0","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-17","5.14",,,"0.00",,"0.0","0.0","51","68","41",,"  200","  180","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-18","6.26",,,"0.01",,"0.0","0.0","53","69","38",,"  230","  230","21.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-19","5.14",,,"0.00",,"0.0","0.0","54","72","37",,"  290","  330","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-20","4.92",,,"0.00",,"0.0","0.0","57","73","35",,"  110","   60","10.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-21","8.05",,,"0.03",,"0.0","0.0","60","68","52",,"  130","  120","14.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-22","4.92",,,"0.01",,"0.0","0.0","59","68","52",,"   10","   40","10.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-23","4.92",,,"0.00",,"0.0","0.0","63","75","50",,"  140","  100","14.1","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-24","4.70",,,"0.00",,"0.0","0.0","64","78","48",,"  220","  190","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-25","13.20",,,"0.01",,"0.0","0.0","66","78","46",,"  220","  220","35.1","45.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-26","5.37",,,"0.00",,"0.0","0.0","47","58","33",,"  320","  300","12.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-27","6.93",,,"0.00",,"0.0","0.0","51","64","34",,"  160","  150","17.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-02-28","6.04",,,"0.02",,"0.0","0.0","60","76","41",,"  190","  210","17.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-01","12.75",,,"0.61",,"0.0","0.0","67","76","60",,"  290","  230","23.0","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-02","10.51",,,"0.00",,"0.0","0.0","55","60","37",,"  310","  300","28.0","36.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-03","6.93",,,"0.00",,"0.0","0.0","46","57","30",,"  320","  340","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-04","4.92",,,"0.00",,"0.0","0.0","42","57","23",,"  210","  210","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-05","6.93",,,"0.00",,"0.0","0.0","46","59","31",,"   40","   70","14.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-06","5.82",,,"0.00",,"0.0","0.0","52","63","44",,"  170","  190","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-07","11.63",,,"0.13",,"0.0","0.0","58","73","47",,"  190","  210","23.0","32.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-08","7.61",,,"0.00",,"0.0","0.0","62","72","47",,"  330","  330","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-09","6.26",,,"0.00",,"0.0","0.0","58","76","33",,"  200","  210","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-10","9.84",,,"0.15",,"0.0","0.0","59","71","40",,"  350","  320","21.9","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-11","4.92",,,"0.00",,"0.0","0.0","45","53","34",,"   20","   30","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-12","5.59",,,"0.21",,"1.1","0.0","40","48","31",,"   60","   80","17.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-13","8.95",,,"0.32",,"0.0","0.0","37","46","25",,"   50","   70","16.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-14","11.41",,,"0.16",,"0.0","0.0","42","55","30",,"  330","  320","23.0","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-15","11.86",,,"0.00",,"0.0","0.0","33","41","24",,"  300","  300","23.0","32.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-16","6.49",,,"0.00",,"0.0","0.0","35","51","20",,"  290","  270","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-17","6.49",,,"0.00",,"0.0","0.0","43","61","22",,"  190","  200","21.9","27.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-18","8.72",,,"0.26",,"0.0","0.0","57","71","47",,"  350","  350","19.9","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-19","9.17",,,"0.00",,"0.0","0.0","52","60","39",,"   10","   20","23.9","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-20","5.14",,,"0.00",,"0.0","0.0","50","68","30",,"  220","  200","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-21","4.92",,,"0.06",,"0.0","0.0","66","86","49",,"   10","  320","17.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-22","9.40",,,"0.03",,"0.0","0.0","61","64","41",,"  360","   10","19.9","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-23","7.16",,,"0.00",,"0.0","0.0","49","59","34",,"  150","   80","13.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-24","6.71",,,"0.00",,"0.0","0.0","54","72","39",,"  190","  200","19.9","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-25","8.05",,,"0.00",,"0.0","0.0","63","75","51",,"  160","  220","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-26","9.40",,,"0.24",,"0.0","0.0","63","71","54",,"  190","  210","18.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-27","8.05",,,"0.00",,"0.0","0.0","67","79","59",,"  200","  160","17.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-28","8.72",,,"0.35",,"0.0","0.0","69","81","59",,"  270","  270","18.1","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-29","6.71",,,"0.00",,"0.0","0.0","67","79","50",,"  120","   40","16.1","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-30","12.30",,,"0.08",,"0.0","0.0","64","70","59",,"  160","  150","21.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-03-31","13.65",,,"0.11",,"0.0","0.0","67","78","57",,"  230","  220","28.0","38.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-01","8.50",,,"0.00",,"0.0","0.0","63","76","50",,"  290","  290","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-02","7.83",,,"0.00",,"0.0","0.0","60","73","49",,"   60","   60","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-03","10.96",,,"0.65",,"0.0","0.0","63","71","58",,"  150","  170","25.1","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-04","10.51",,,"0.00",,"0.0","0.0","67","81","60",,"  220","  210","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-05","7.16",,,"1.03",,"0.0","0.0","63","67","54",,"  140","  310","19.9","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-06","16.55",,,"0.17",,"0.0","0.0","60","64","48",,"  250","  220","29.1","40.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-07","11.63",,,"0.00",,"0.0","0.0","53","61","42",,"  310","  310","23.0","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-08","2.46",,,"0.00",,"0.0","0.0","52","69","34",,"  290","  290","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-09","5.14",,,"0.00",,"0.0","0.0","58","75","34",,"  200","  180","14.1","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-10","8.05",,,"0.00",,"0.0","0.0","62","76","47",,"  180","  190","16.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-11","8.72",,,"0.00",,"0.0","0.0","66","79","53",,"  190","  180","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-12","3.13",,,"0.00",,"0.0","0.0","68","81","56",,"  180","  180","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-13","6.04",,,"0.00",,"0.0","0.0","68","83","51",,"   20","   20","14.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-14","6.93",,,"0.00",,"0.0","0.0","71","83","60",,"  170","  190","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-15","8.72",,,"0.00",,"0.0","0.0","71","82","59",,"  190","  180","18.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-16","9.62",,,"0.00",,"0.0","0.0","70","81","58",,"  220","  230","19.9","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-17","6.26",,,"0.00",,"0.0","0.0","70","85","60",,"  310","  250","17.0","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-18","9.62",,,"0.00",,"0.0","0.0","68","71","63",,"   70","  110","16.1","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-19","4.92",,,"0.32",,"0.0","0.0","61","65","55",,"   50","   50","12.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-20","4.70",,,"0.00",,"0.0","0.0","66","82","57",,"  200","  210","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-21","6.71",,,"0.00",,"0.0","0.0","73","87","62",,"  200","  200","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-22","9.84",,,"0.01",,"0.0","0.0","74","85","61",,"   20","   10","23.9","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-23","11.63",,,"2.12",,"0.0","0.0","59","61","51",,"   30","   40","18.1","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-24","11.41",,,"1.22",,"0.0","0.0","53","56","51",,"   50","   40","25.9","34.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-25","6.93",,,"0.02",,"0.0","0.0","58","71","54",,"  350","  360","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-26","5.59",,,"0.00",,"0.0","0.0","68","81","54",,"  220","  190","14.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-27","9.17",,,"0.00",,"0.0","0.0","69","75","59",,"  200","  180","18.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-28","6.71",,,"0.00",,"0.0","0.0","75","85","68",,"  220","  200","17.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-29","8.50",,,"0.00",,"0.0","0.0","77","86","70",,"  170","  200","15.0","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-04-30","11.63",,,"0.00",,"0.0","0.0","76","86","69",,"  150","  180","19.9","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-01","15.43",,,"0.29",,"0.0","0.0","73","79","64",,"  220","  220","31.1","45.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-02","8.05",,,"0.00",,"0.0","0.0","67","76","53",,"  230","  220","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-03","5.14",,,"0.00",,"0.0","0.0","67","81","49",,"  130","  140","13.0","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-04","13.42",,,"0.92",,"0.0","0.0","70","78","61",,"  140","  140","25.1","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-05","12.53",,,"0.14",,"0.0","0.0","64","69","54",,"  170","  240","21.0","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-06","8.95",,,"0.04",,"0.0","0.0","56","67","46",,"  270","  320","19.9","27.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-07","6.49",,,"0.00",,"0.0","0.0","55","71","41",,"  240","  220","17.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-08","5.37",,,"0.00",,"0.0","0.0","62","77","44",,"  310","  310","17.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-09","6.04",,,"0.00",,"0.0","0.0","66","81","52",,"  200","  200","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-10","4.92",,,"0.00",,"0.0","0.0","72","87","53",,"  250","  230","14.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-11","4.47",,,"0.00",,"0.0","0.0","74","84","60",,"  240","  230","13.0","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-12","7.38",,,"0.23",,"0.0","0.0","66","69","57",,"   60","   80","14.1","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-13","4.03",,,"0.00",,"0.0","0.0","61","74","55",,"   50","   40","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-14","5.59",,,"0.00",,"0.0","0.0","68","82","48",,"  230","  220","14.1","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-15","4.25",,,"0.00","    0","0.0","0.0","73","88","52","    0","  350","  350","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-16","4.92",,,"0.00",,"0.0","0.0","77","88","62",,"  200","   90","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-17","8.28",,,"0.00",,"0.0","0.0","78","87","66",,"  170","  230","15.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-18","8.50",,,"0.00",,"0.0","0.0","76","86","68",,"  170","  190","14.1","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-19","6.93",,,"0.00",,"0.0","0.0","78","88","67",,"  170","  170","15.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-20","5.37",,,"0.00",,"0.0","0.0","78","88","67",,"  150","  150","14.1","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-21","9.17",,,"2.04",,"0.0","0.0","77","85","69",,"  140","  130","16.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-22","5.14",,,"0.03",,"0.0","0.0","71","82","62",,"  200","  200","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-23","5.37",,,"0.84",,"0.0","0.0","69","71","66",,"  180","   90","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-24","10.29",,,"0.76",,"0.0","0.0","67","76","62",,"  160","  170","30.0","36.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-25","10.51",,,"0.01",,"0.0","0.0","65","74","58",,"  250","  240","21.9","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-26","6.71",,,"0.00",,"0.0","0.0","69","81","56",,"  260","  230","14.1","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-27","6.04",,,"0.00",,"0.0","0.0","74","87","63",,"  230","  230","16.1","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-28","5.82",,,"0.10",,"0.0","0.0","76","85","64",,"  220","  220","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-29","4.70",,,"0.36",,"0.0","0.0","74","87","63",,"  350","  330","23.9","35.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-30","4.70",,,"0.00",,"0.0","0.0","72","83","68",,"  200","  280","12.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-05-31","4.92",,,"0.00",,"0.0","0.0","75","85","63",,"  340","  340","31.1","42.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-01","2.91",,,"0.00",,"0.0","0.0","73","86","61",,"  230","  330","8.9","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-02","4.70",,,"0.00",,"0.0","0.0","76","86","65",,"   20","   30","12.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-03","4.70",,,"0.00",,"0.0","0.0","78","89","64",,"  110","  100","10.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-04","7.61",,,"0.83",,"0.0","0.0","78","87","70",,"  270","  250","21.9","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-05","6.49",,,"1.15",,"0.0","0.0","74","84","70",,"  220","  210","17.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-06","5.14",,,"0.00",,"0.0","0.0","75","85","68",,"   50","   20","18.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-07","10.51",,,"0.00",,"0.0","0.0","72","78","63",,"   20","   80","18.1","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-08","8.72",,,"0.00",,"0.0","0.0","68","76","58",,"   10","   10","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-09","3.80",,,"0.00",,"0.0","0.0","71","83","58",,"  260","  240","12.1","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-10","6.26",,,"0.00",,"0.0","0.0","76","86","65",,"  200","  200","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-11","4.92",,,"0.00",,"0.0","0.0","77","88","66",,"  170","  170","15.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-12","4.70",,,"0.00",,"0.0","0.0","77","88","66",,"  220","  210","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-13","6.04",,,"0.01",,"0.0","0.0","78","90","68",,"  110","  110","21.0","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-14","2.91",,,"0.00",,"0.0","0.0","77","92","65",,"  190","  290","8.9","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-15","3.80",,,"0.00",,"0.0","0.0","81","93","69",,"  100","  110","30.0","38.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-16","5.37",,,"0.00",,"0.0","0.0","78","88","68",,"  190","  230","16.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-17","6.71",,,"0.01",,"0.0","0.0","78","88","70",,"  210","  210","16.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-18","8.95",,,"0.20",,"0.0","0.0","80","91","71",,"  190","  190","18.1","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-19","10.07",,,"0.54",,"0.0","0.0","80","90","72",,"  230","  250","19.9","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-20","5.82",,,"0.32",,"0.0","0.0","76","81","66",,"  150","  150","15.0","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-21","6.04",,,"0.25",,"0.0","0.0","73","84","65",,"  220","  210","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-22","5.37",,,"0.13",,"0.0","0.0","75","79","71",,"  250","  250","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-23","11.86",,,"0.46",,"0.0","0.0","80","89","74",,"  210","  260","19.9","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-24","6.71",,,"0.07",,"0.0","0.0","79","85","71",,"  220","  250","13.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-25","5.14",,,"0.00",,"0.0","0.0","75","84","64",,"   10","  350","13.0","18.1"
